date min_age_limit available_capacity pincode name state_name district_name fee_type
13-05-2021 45 50 803302 "Mokama PHC" Bihar Patna Free
13-05-2021 45 50 801505 "Akbarpur HWC." Bihar Patna Free
13-05-2021 45 50 801110 "Samda HWC" Bihar Patna Free
13-05-2021 45 50 801503 "Danapur Sdh" Bihar Patna Free
13-05-2021 45 50 801104 "Gona HWC (Age 18 To 44)" Bihar Patna Free
13-05-2021 45 50 803201 "Bindauli HWC" Bihar Patna Free
13-05-2021 45 50 801108 "Gopalpur HWC MANER" Bihar Patna Free
13-05-2021 45 50 803221 "Shahnaura HWC" Bihar Patna Free
13-05-2021 45 50 801108 Maulinagar Bihar Patna Free
13-05-2021 45 50 803201 "Saidanpur Masadhi HWC" Bihar Patna Free
13-05-2021 45 50 803221 "Gwasashekhpura HWC" Bihar Patna Free
13-05-2021 45 50 803221 "Ajgara HWC" Bihar Patna Free
13-05-2021 45 50 803221 "Bihari Bigha HWC" Bihar Patna Free
13-05-2021 45 50 803302 "Samayagarh HWC" Bihar Patna Free
13-05-2021 45 50 800008 "UPHC Deedargunj" Bihar Patna Free
13-05-2021 45 50 804454 "Masaurhi SDH" Bihar Patna Free
13-05-2021 45 50 804454 "BHAISWA HWC" Bihar Patna Free
13-05-2021 45 50 804454 "Saguni HWC" Bihar Patna Free
13-05-2021 45 50 804454 "Masaurhi PHC" Bihar Patna Free
13-05-2021 45 50 801505 "Sorampur HWC" Bihar Patna Free
13-05-2021 45 50 801109 "Jalpura HWC" Bihar Patna Free
13-05-2021 45 50 804454 "Lashuna HWC" Bihar Patna Free
13-05-2021 45 50 803302 "Ghoswari PHC" Bihar Patna Free
13-05-2021 45 50 801108 "Sherpur HWC." Bihar Patna Free
13-05-2021 45 50 801109 "Naubatpur PHC 2" Bihar Patna Free
13-05-2021 45 50 803202 "Khushrupur PHC 2" Bihar Patna Free
14-05-2021 45 50 803302 "Mor HWC" Bihar Patna Free
14-05-2021 45 50 803302 "Kanhiapur HWC" Bihar Patna Free
14-05-2021 45 50 801108 Suarmarwa Bihar Patna Free
14-05-2021 45 50 801110 "Kodhari HWC" Bihar Patna Free
14-05-2021 45 50 801505 "Akbarpur HWC." Bihar Patna Free
14-05-2021 45 50 801104 "Barah HWC" Bihar Patna Free
14-05-2021 45 50 801503 "UPHC DAUDPUR BAGICHA" Bihar Patna Free
14-05-2021 45 50 801110 "Samda HWC" Bihar Patna Free
14-05-2021 45 50 801108 "Maner PHC" Bihar Patna Free
14-05-2021 45 50 801104 "Arap HWC" Bihar Patna Free
14-05-2021 45 50 803201 "Bindauli HWC" Bihar Patna Free
14-05-2021 45 50 801108 "Gopalpur HWC MANER" Bihar Patna Free
14-05-2021 45 50 801105 "SARAI GUMTI HWC" Bihar Patna Free
14-05-2021 45 50 801105 "Hetanpur HWC" Bihar Patna Free
